sentence,num_words,google_language,stopwords_language,book_name
CHAPTER XXVIII.,2,{'ca': 0.9999945115293267},{},don_quixote
"WHICH TREATS OF THE STRANGE AND DELIGHTFUL ADVENTURE THAT BEFELL THE  CURATE AND THE BARBER IN THE SAME SIERRA      Happy and fortunate were the times when that most daring knight Don  Quixote of La Mancha was sent into the world; for by reason of his having  formed a resolution so honourable as that of seeking to revive and  restore to the world the long-lost and almost defunct order of  knight-errantry, we now enjoy in this age of ours, so poor in light  entertainment, not only the charm of his veracious history, but also of  the tales and episodes contained in it which are, in a measure, no less  pleasing, ingenious, and truthful, than the history itself; which,  resuming its thread, carded, spun, and wound, relates that just as the  curate was going to offer consolation to Cardenio, he was interrupted by  a voice that fell upon his ear saying in plaintive tones:    ""O God!",173,{'en': 0.9999976918230082},"{'italian': 2, 'norwegian': 3, 'finnish': 1, 'french': 1, 'portuguese': 4, 'dutch': 3, 'danish': 1, 'hungarian': 2, 'english': 34, 'spanish': 3, 'german': 4}",don_quixote
is it possible I have found a place that may serve as a secret  grave for the weary load of this body that I support so unwillingly?,28,{'en': 0.99999782154919},"{'italian': 1, 'norwegian': 2, 'french': 1, 'portuguese': 3, 'dutch': 2, 'danish': 2, 'hungarian': 1, 'english': 11, 'spanish': 1, 'german': 1}",don_quixote
"If  the solitude these mountains promise deceives me not, it is so; ah!",14,{'en': 0.9999968260571157},"{'dutch': 2, 'french': 1, 'portuguese': 1, 'norwegian': 2, 'finnish': 1, 'english': 7, 'spanish': 1, 'german': 1}",don_quixote
woe  is me!,4,{'af': 0.9999927902000976},"{'dutch': 2, 'french': 1, 'portuguese': 1, 'finnish': 1, 'english': 2, 'spanish': 1, 'norwegian': 1}",don_quixote
"how much more grateful to my mind will be the society of these  rocks and brakes that permit me to complain of my misfortune to Heaven,  than that of any human being, for there is none on earth to look to for  counsel in doubt, comfort in sorrow, or relief in distress""!",55,{'en': 0.9999956694474326},"{'italian': 1, 'norwegian': 2, 'finnish': 2, 'french': 2, 'portuguese': 2, 'dutch': 4, 'danish': 1, 'hungarian': 1, 'english': 21, 'spanish': 1, 'german': 2}",don_quixote
"All this was heard distinctly by the curate and those with him, and as it  seemed to them to be uttered close by, as indeed it was, they got up to  look for the speaker, and before they had gone twenty paces they  discovered behind a rock, seated at the foot of an ash tree, a youth in  the dress of a peasant, whose face they were unable at the moment to see  as he was leaning forward, bathing his feet in the brook that flowed  past.",93,{'en': 0.9999939312930777},"{'italian': 2, 'norwegian': 2, 'finnish': 1, 'french': 1, 'portuguese': 3, 'dutch': 4, 'danish': 2, 'hungarian': 2, 'english': 27, 'spanish': 2, 'german': 3}",don_quixote
"They approached so silently that he did not perceive them, being  fully occupied in bathing his feet, which were so fair that they looked  like two pieces of shining crystal brought forth among the other stones  of the brook.",42,{'en': 0.9999968645283863},"{'italian': 1, 'dutch': 2, 'finnish': 1, 'german': 2, 'english': 15, 'spanish': 1, 'norwegian': 1}",don_quixote
"The whiteness and beauty of these feet struck them with  surprise, for they did not seem to have been made to crush clods or to  follow the plough and the oxen as their owner's dress suggested; and so,  finding they had not been noticed, the curate, who was in front, made a  sign to the other two to conceal themselves behind some fragments of rock  that lay there; which they did, observing closely what the youth was  about.",84,{'en': 0.9999961912115279},"{'italian': 2, 'norwegian': 2, 'french': 2, 'portuguese': 3, 'dutch': 4, 'danish': 2, 'hungarian': 2, 'english': 31, 'spanish': 1, 'german': 3}",don_quixote
"He had on a loose double-skirted dark brown jacket bound tight to  his body with a white cloth; he wore besides breeches and gaiters of  brown cloth, and on his head a brown montera; and he had the gaiters  turned up as far as the middle of the leg, which verily seemed to be of  pure alabaster.",61,{'en': 0.9999970630990346},"{'italian': 1, 'spanish': 2, 'french': 2, 'portuguese': 2, 'finnish': 2, 'hungarian': 2, 'english': 14, 'dutch': 2}",don_quixote
"As soon as he had done bathing his beautiful feet, he wiped them with a  towel he took from under the montera, on taking off which he raised his  face, and those who were watching him had an opportunity of seeing a  beauty so exquisite that Cardenio said to the curate in a whisper:    ""As this is not Luscinda, it is no human creature but a divine being"".",74,{'en': 0.9999979506344309},"{'spanish': 3, 'portuguese': 3, 'danish': 1, 'dutch': 4, 'german': 3, 'italian': 2, 'norwegian': 2, 'finnish': 2, 'french': 2, 'hungarian': 1, 'english': 31, 'swedish': 1}",don_quixote
"The youth then took off the montera, and shaking his head from side to  side there broke loose and spread out a mass of hair that the beams of  the sun might have envied; by this they knew that what had seemed a  peasant was a lovely woman, nay the most beautiful the eyes of two of  them had ever beheld, or even Cardenio's if they had not seen and known  Luscinda, for he afterwards declared that only the beauty of Luscinda  could compare with this.",92,{'en': 0.9999979807314194},"{'italian': 1, 'norwegian': 1, 'finnish': 1, 'french': 1, 'portuguese': 2, 'dutch': 3, 'danish': 2, 'hungarian': 3, 'english': 29, 'spanish': 2, 'german': 1}",don_quixote
"The long auburn tresses not only covered her  shoulders, but such was their length and abundance, concealed her all  round beneath their masses, so that except the feet nothing of her form  was visible.",37,{'en': 0.9999973036151167},"{'italian': 1, 'turkish': 1, 'dutch': 2, 'danish': 1, 'english': 13, 'norwegian': 2, 'german': 2}",don_quixote
"She now used her hands as a comb, and if her feet had seemed  like bits of crystal in the water, her hands looked like pieces of driven  snow among her locks; all which increased not only the admiration of the  three beholders, but their anxiety to learn who she was.",54,{'en': 0.9999969279188451},"{'italian': 3, 'norwegian': 1, 'hungarian': 1, 'french': 1, 'portuguese': 2, 'dutch': 4, 'danish': 1, 'turkish': 1, 'english': 20, 'spanish': 1, 'german': 2}",don_quixote
"With this object  they resolved to show themselves, and at the stir they made in getting  upon their feet the fair damsel raised her head, and parting her hair  from before her eyes with both hands, she looked to see who had made the  noise, and the instant she perceived them she started to her feet, and  without waiting to put on her shoes or gather up her hair, hastily  snatched up a bundle as though of clothes that she had beside her, and,  scared and alarmed, endeavoured to take flight; but before she had gone  six paces she fell to the ground, her delicate feet being unable to bear  the roughness of the stones; seeing which, the three hastened towards  her, and the curate addressing her first said:    ""Stay, senora, whoever you may be, for those whom you see here only  desire to be of service to you; you have no need to attempt a flight so  heedless, for neither can your feet bear it, nor we allow it"".",185,{'en': 0.9999985425098987},"{'spanish': 2, 'portuguese': 4, 'danish': 4, 'turkish': 1, 'dutch': 3, 'german': 2, 'italian': 2, 'norwegian': 5, 'french': 2, 'hungarian': 2, 'english': 43, 'finnish': 1}",don_quixote
"Taken by surprise and bewildered, she made no reply to these words.",12,{'en': 0.9999956196197877},"{'spanish': 1, 'english': 6, 'norwegian': 1, 'portuguese': 1}",don_quixote
"They,  however, came towards her, and the curate taking her hand went on to say:    ""What your dress would hide, senora, is made known to us by your hair; a  clear proof that it can be no trifling cause that has disguised your  beauty in a garb so unworthy of it, and sent it into solitudes like these  where we have had the good fortune to find you, if not to relieve your  distress, at least to offer you comfort; for no distress, so long as life  lasts, can be so oppressive or reach such a height as to make the  sufferer refuse to listen to comfort offered with good intention.",121,{'en': 0.999995852833183},"{'spanish': 3, 'portuguese': 4, 'danish': 4, 'turkish': 1, 'dutch': 4, 'german': 2, 'italian': 2, 'norwegian': 5, 'french': 2, 'hungarian': 2, 'english': 33, 'finnish': 1}",don_quixote
"And so,  senora, or senor, or whatever you prefer to be, dismiss the fears that  our appearance has caused you and make us acquainted with your good or  evil fortunes, for from all of us together, or from each one of us, you  will receive sympathy in your trouble"".",53,{'en': 0.9999967926100487},"{'italian': 2, 'norwegian': 2, 'portuguese': 1, 'dutch': 2, 'danish': 1, 'hungarian': 1, 'english': 19, 'spanish': 1, 'german': 3}",don_quixote
"While the curate was speaking, the disguised damsel stood as if  spell-bound, looking at them without opening her lips or uttering a word,  just like a village rustic to whom something strange that he has never  seen before has been suddenly shown; but on the curate addressing some  further words to the same effect to her, sighing deeply she broke silence  and said:    ""Since the solitude of these mountains has been unable to conceal me, and  the escape of my dishevelled tresses will not allow my tongue to deal in  falsehoods, it would be idle for me now to make any further pretence of  what, if you were to believe me, you would believe more out of courtesy  than for any other reason.",135,{'en': 0.9999957598675028},"{'spanish': 4, 'portuguese': 4, 'danish': 3, 'turkish': 1, 'dutch': 4, 'german': 3, 'italian': 2, 'norwegian': 4, 'french': 3, 'hungarian': 2, 'english': 43, 'finnish': 3}",don_quixote
"This being so, I say I thank you, sirs, for  the offer you have made me, which places me under the obligation of  complying with the request you have made of me; though I fear the account  I shall give you of my misfortunes will excite in you as much concern as  compassion, for you will be unable to suggest anything to remedy them or  any consolation to alleviate them.",75,{'en': 0.9999985951732342},"{'spanish': 1, 'portuguese': 3, 'danish': 3, 'dutch': 3, 'german': 3, 'italian': 1, 'norwegian': 3, 'finnish': 1, 'french': 2, 'hungarian': 1, 'english': 20, 'swedish': 1}",don_quixote
"However, that my honour may not be  left a matter of doubt in your minds, now that you have discovered me to  be a woman, and see that I am young, alone, and in this dress, things  that taken together or separately would be enough to destroy any good  name, I feel bound to tell what I would willingly keep secret if I  could"".",69,{'en': 0.9999970914499202},"{'italian': 2, 'norwegian': 1, 'finnish': 1, 'french': 1, 'portuguese': 2, 'dutch': 3, 'danish': 1, 'hungarian': 2, 'english': 20, 'spanish': 2, 'german': 2}",don_quixote
"All this she who was now seen to be a lovely woman delivered without any  hesitation, with so much ease and in so sweet a voice that they were not  less charmed by her intelligence than by her beauty, and as they again  repeated their offers and entreaties to her to fulfil her promise, she  without further pressing, first modestly covering her feet and gathering  up her hair, seated herself on a stone with the three placed around her,  and, after an effort to restrain some tears that came to her eyes, in a  clear and steady voice began her story thus:    ""In this Andalusia there is a town from which a duke takes a title which  makes him one of those that are called Grandees of Spain.",139,{'en': 0.9999979316919669},"{'spanish': 1, 'portuguese': 2, 'danish': 1, 'turkish': 1, 'dutch': 4, 'german': 4, 'italian': 2, 'norwegian': 2, 'french': 2, 'hungarian': 2, 'english': 39, 'finnish': 1}",don_quixote
"This nobleman  has two sons, the elder heir to his dignity and apparently to his good  qualities; the younger heir to I know not what, unless it be the  treachery of Vellido and the falsehood of Ganelon.",40,{'en': 0.999996173560971},"{'spanish': 1, 'hungarian': 1, 'english': 10, 'dutch': 1}",don_quixote
"My parents are this  lord's vassals, lowly in origin, but so wealthy that if birth had  conferred as much on them as fortune, they would have had nothing left to  desire, nor should I have had reason to fear trouble like that in which I  find myself now; for it may be that my ill fortune came of theirs in not  having been nobly born.",70,{'en': 0.9999973980889014},"{'italian': 1, 'norwegian': 2, 'finnish': 1, 'french': 3, 'portuguese': 2, 'danish': 2, 'hungarian': 3, 'english': 29, 'dutch': 3, 'german': 2}",don_quixote
"It is true they are not so low that they have any  reason to be ashamed of their condition, but neither are they so high as  to remove from my mind the impression that my mishap comes of their  humble birth.",44,{'en': 0.999998532717602},"{'dutch': 2, 'french': 1, 'portuguese': 1, 'danish': 1, 'hungarian': 1, 'english': 17, 'norwegian': 1, 'german': 1}",don_quixote
"They are, in short, peasants, plain homely people, without  any taint of disreputable blood, and, as the saying is, old rusty  Christians, but so rich that by their wealth and free-handed way of life  they are coming by degrees to be considered gentlefolk by birth, and even  by position; though the wealth and nobility they thought most of was  having me for their daughter; and as they have no other child to make  their heir, and are affectionate parents, I was one of the most indulged  daughters that ever parents indulged.",98,{'en': 0.9999976605247213},"{'italian': 1, 'norwegian': 4, 'finnish': 1, 'french': 2, 'portuguese': 4, 'dutch': 5, 'danish': 2, 'hungarian': 2, 'english': 24, 'spanish': 2, 'german': 3}",don_quixote
"""I was the mirror in which they beheld themselves, the staff of their old  age, and the object in which, with submission to Heaven, all their wishes  centred, and mine were in accordance with theirs, for I knew their worth;  and as I was mistress of their hearts, so was I also of their  possessions.",59,{'en': 0.9999965448461782},"{'italian': 2, 'norwegian': 3, 'french': 1, 'portuguese': 2, 'danish': 2, 'english': 17, 'dutch': 3, 'german': 4}",don_quixote
"Through me they engaged or dismissed their servants; through  my hands passed the accounts and returns of what was sown and reaped; the  oil-mills, the wine-presses, the count of the flocks and herds, the  beehives, all in short that a rich farmer like my father has or can have,  I had under my care, and I acted as steward and mistress with an  assiduity on my part and satisfaction on theirs that I cannot well  describe to you.",84,{'en': 0.9999978966227623},"{'spanish': 3, 'portuguese': 3, 'danish': 2, 'dutch': 5, 'german': 3, 'italian': 3, 'norwegian': 1, 'finnish': 2, 'french': 3, 'hungarian': 1, 'english': 27, 'swedish': 1}",don_quixote
"The leisure hours left to me after I had given the  requisite orders to the head-shepherds, overseers, and other labourers, I  passed in such employments as are not only allowable but necessary for  young girls, those that the needle, embroidery cushion, and spinning  wheel usually afford, and if to refresh my mind I quitted them for a  while, I found recreation in reading some devotional book or playing the  harp, for experience taught me that music soothes the troubled mind and  relieves weariness of spirit.",92,{'en': 0.9999975777210619},"{'italian': 2, 'norwegian': 2, 'finnish': 1, 'french': 2, 'portuguese': 4, 'dutch': 4, 'danish': 1, 'hungarian': 1, 'english': 25, 'spanish': 2, 'german': 1}",don_quixote
"Such was the life I led in my parents'  house and if I have depicted it thus minutely, it is not out of  ostentation, or to let you know that I am rich, but that you may see how,  without any fault of mine, I have fallen from the happy condition I have  described, to the misery I am in at present.",66,{'en': 0.9999963644074407},"{'italian': 1, 'dutch': 4, 'danish': 3, 'english': 22, 'norwegian': 2, 'german': 3}",don_quixote
"The truth is, that while I  was leading this busy life, in a retirement that might compare with that  of a monastery, and unseen as I thought by any except the servants of the  house (for when I went to Mass it was so early in the morning, and I was  so closely attended by my mother and the women of the household, and so  thickly veiled and so shy, that my eyes scarcely saw more ground than I  trod on), in spite of all this, the eyes of love, or idleness, more  properly speaking, that the lynx's cannot rival, discovered me, with the  help of the assiduity of Don Fernando; for that is the name of the  younger son of the duke I told of"".",135,{'en': 0.9999980985181427},"{'italian': 3, 'norwegian': 3, 'finnish': 2, 'french': 5, 'portuguese': 4, 'dutch': 5, 'danish': 1, 'hungarian': 2, 'english': 27, 'spanish': 3, 'german': 3}",don_quixote
"The moment the speaker mentioned the name of Don Fernando, Cardenio  changed colour and broke into a sweat, with such signs of emotion that  the curate and the barber, who observed it, feared that one of the mad  fits which they heard attacked him sometimes was coming upon him; but  Cardenio showed no further agitation and remained quiet, regarding the  peasant girl with fixed attention, for he began to suspect who she was.",78,{'en': 0.9999984604822403},"{'italian': 1, 'norwegian': 2, 'finnish': 1, 'portuguese': 3, 'dutch': 2, 'danish': 1, 'hungarian': 1, 'english': 21, 'spanish': 3, 'german': 1}",don_quixote
"She, however, without noticing the excitement of Cardenio, continuing her  story, went on to say:    ""And they had hardly discovered me, when, as he owned afterwards, he was  smitten with a violent love for me, as the manner in which it displayed  itself plainly showed.",51,{'en': 0.9999970191786154},"{'spanish': 3, 'portuguese': 4, 'danish': 2, 'turkish': 1, 'dutch': 5, 'german': 2, 'italian': 2, 'norwegian': 3, 'french': 3, 'hungarian': 1, 'english': 19, 'finnish': 3}",don_quixote
"But to shorten the long recital of my woes, I will  pass over in silence all the artifices employed by Don Fernando for  declaring his passion for me.",30,{'en': 0.9999961928328729},"{'italian': 2, 'norwegian': 3, 'finnish': 1, 'french': 1, 'portuguese': 2, 'dutch': 4, 'danish': 2, 'english': 12, 'spanish': 1, 'german': 2}",don_quixote
"He bribed all the household, he gave and  offered gifts and presents to my parents; every day was like a holiday or  a merry-making in our street; by night no one could sleep for the music;  the love letters that used to come to my hand, no one knew how, were  innumerable, full of tender pleadings and pledges, containing more  promises and oaths than there were letters in them; all which not only  did not soften me, but hardened my heart against him, as if he had been  my mortal enemy, and as if everything he did to make me yield were done  with the opposite intention.",115,{'en': 0.9999978462560204},"{'italian': 4, 'norwegian': 3, 'finnish': 2, 'french': 2, 'portuguese': 5, 'dutch': 5, 'danish': 1, 'hungarian': 1, 'english': 35, 'spanish': 4, 'german': 2}",don_quixote
"Not that the high-bred bearing of Don  Fernando was disagreeable to me, or that I found his importunities  wearisome; for it gave me a certain sort of satisfaction to find myself  so sought and prized by a gentleman of such distinction, and I was not  displeased at seeing my praises in his letters (for however ugly we women  may be, it seems to me it always pleases us to hear ourselves called  beautiful) but that my own sense of right was opposed to all this, as  well as the repeated advice of my parents, who now very plainly perceived  Don Fernando's purpose, for he cared very little if all the world knew  it.",122,{'en': 0.9999964237437149},"{'italian': 3, 'norwegian': 4, 'finnish': 2, 'french': 3, 'portuguese': 4, 'dutch': 4, 'danish': 2, 'hungarian': 3, 'english': 34, 'spanish': 3, 'german': 3}",don_quixote
"They told me they trusted and confided their honour and good name to  my virtue and rectitude alone, and bade me consider the disparity between  Don Fernando and myself, from which I might conclude that his intentions,  whatever he might say to the contrary, had for their aim his own pleasure  rather than my advantage; and if I were at all desirous of opposing an  obstacle to his unreasonable suit, they were ready, they said, to marry  me at once to anyone I preferred, either among the leading people of our  own town, or of any of those in the neighbourhood; for with their wealth  and my good name, a match might be looked for in any quarter.",126,{'en': 0.999997462545709},"{'italian': 3, 'norwegian': 3, 'finnish': 2, 'french': 1, 'portuguese': 3, 'dutch': 4, 'danish': 2, 'hungarian': 2, 'english': 33, 'spanish': 3, 'german': 2}",don_quixote
"This offer,  and their sound advice strengthened my resolution, and I never gave Don  Fernando a word in reply that could hold out to him any hope of success,  however remote.",34,{'en': 0.9999976108537093},"{'italian': 2, 'spanish': 1, 'portuguese': 1, 'hungarian': 1, 'english': 11, 'dutch': 2, 'german': 1}",don_quixote
"""All this caution of mine, which he must have taken for coyness, had  apparently the effect of increasing his wanton appetite--for that is the  name I give to his passion for me; had it been what he declared it to be,  you would not know of it now, because there would have been no occasion  to tell you of it.",64,{'en': 0.9999983356605535},"{'norwegian': 4, 'finnish': 2, 'french': 1, 'portuguese': 3, 'dutch': 4, 'danish': 3, 'hungarian': 1, 'english': 23, 'spanish': 3}",don_quixote
"At length he learned that my parents were  contemplating marriage for me in order to put an end to his hopes of  obtaining possession of me, or at least to secure additional protectors  to watch over me, and this intelligence or suspicion made him act as you  shall hear.",53,{'en': 0.9999977484633604},"{'italian': 1, 'norwegian': 4, 'finnish': 2, 'french': 2, 'portuguese': 3, 'dutch': 4, 'danish': 4, 'english': 19, 'spanish': 2, 'german': 2}",don_quixote
"One night, as I was in my chamber with no other companion  than a damsel who waited on me, with the doors carefully locked lest my  honour should be imperilled through any carelessness, I know not nor can  conceive how it happened, but, with all this seclusion and these  precautions, and in the solitude and silence of my retirement, I found  him standing before me, a vision that so astounded me that it deprived my  eyes of sight, and my tongue of speech.",89,{'en': 0.9999967134632093},"{'italian': 3, 'spanish': 3, 'french': 3, 'portuguese': 4, 'dutch': 4, 'finnish': 2, 'hungarian': 2, 'english': 32, 'norwegian': 3, 'german': 3}",don_quixote
"I had no power to utter a cry,  nor, I think, did he give me time to utter one, as he immediately  approached me, and taking me in his arms (for, overwhelmed as I was, I  was powerless, I say, to help myself), he began to make such professions  to me that I know not how falsehood could have had the power of dressing  them up to seem so like truth; and the traitor contrived that his tears  should vouch for his words, and his sighs for his sincerity.",95,{'en': 0.9999974272934947},"{'italian': 2, 'norwegian': 4, 'finnish': 2, 'french': 2, 'portuguese': 5, 'dutch': 5, 'danish': 2, 'hungarian': 1, 'english': 26, 'spanish': 4, 'german': 3}",don_quixote
"""I, a poor young creature alone, ill versed among my people in cases such  as this, began, I know not how, to think all these lying protestations  true, though without being moved by his sighs and tears to anything more  than pure compassion; and so, as the first feeling of bewilderment passed  away, and I began in some degree to recover myself, I said to him with  more courage than I thought I could have possessed, 'If, as I am now in  your arms, senor, I were in the claws of a fierce lion, and my  deliverance could be procured by doing or saying anything to the  prejudice of my honour, it would no more be in my power to do it or say  it, than it would be possible that what was should not have been; so  then, if you hold my body clasped in your arms, I hold my soul secured by  virtuous intentions, very different from yours, as you will see if you  attempt to carry them into effect by force.",186,{'en': 0.9999961030806628},"{'italian': 3, 'norwegian': 2, 'french': 1, 'portuguese': 4, 'dutch': 3, 'danish': 1, 'hungarian': 3, 'english': 49, 'spanish': 2, 'german': 5}",don_quixote
"I am your vassal, but I am  not your slave; your nobility neither has nor should have any right to  dishonour or degrade my humble birth; and low-born peasant as I am, I  have my self-respect as much as you, a lord and gentleman: with me your  violence will be to no purpose, your wealth will have no weight, your  words will have no power to deceive me, nor your sighs or tears to soften  me: were I to see any of the things I speak of in him whom my parents  gave me as a husband, his will should be mine, and mine should be bounded  by his; and my honour being preserved even though my inclinations were  not would willingly yield him what you, senor, would now obtain by force;  and this I say lest you should suppose that any but my lawful husband  shall ever win anything of me.",163,{'en': 0.9999978688752929},"{'italian': 2, 'norwegian': 3, 'finnish': 1, 'french': 2, 'portuguese': 4, 'dutch': 3, 'danish': 2, 'hungarian': 2, 'english': 34, 'spanish': 4, 'german': 3}",don_quixote
"' 'If that,' said this disloyal gentleman,  'be the only scruple you feel, fairest Dorothea' (for that is the name of  this unhappy being), 'see here I give you my hand to be yours, and let  Heaven, from which nothing is hid, and this image of Our Lady you have  here, be witnesses of this pledge.",60,{'en': 0.9999967902092839},"{'dutch': 2, 'portuguese': 1, 'danish': 2, 'hungarian': 1, 'english': 18, 'norwegian': 1}",don_quixote
"'""    When Cardenio heard her say she was called Dorothea, he showed fresh  agitation and felt convinced of the truth of his former suspicion, but he  was unwilling to interrupt the story, and wished to hear the end of what  he already all but knew, so he merely said:    ""What!",59,{'en': 0.9999983102812884},"{'dutch': 2, 'italian': 1, 'spanish': 1, 'finnish': 1, 'norwegian': 2, 'danish': 2, 'english': 13, 'turkish': 1, 'german': 2}",don_quixote
"is Dorothea your name, senora?",5,{'en': 0.999997566148176},"{'dutch': 1, 'english': 2}",don_quixote
I have heard of another of the same  name who can perhaps match your misfortunes.,16,{'en': 0.9999963509275376},"{'danish': 1, 'english': 7, 'dutch': 1}",don_quixote
"But proceed; by-and-by I may  tell you something that will astonish you as much as it will excite your  compassion"".",22,{'en': 0.9999993871435231},"{'german': 1, 'english': 8, 'french': 1, 'portuguese': 1}",don_quixote
"Dorothea was struck by Cardenio's words as well as by his strange and  miserable attire, and begged him if he knew anything concerning her to  tell it to her at once, for if fortune had left her any blessing it was  courage to bear whatever calamity might fall upon her, as she felt sure  that none could reach her capable of increasing in any degree what she  endured already.",74,{'en': 0.999997665045403},"{'spanish': 1, 'portuguese': 2, 'danish': 3, 'turkish': 1, 'dutch': 4, 'german': 2, 'italian': 1, 'norwegian': 3, 'french': 2, 'hungarian': 1, 'english': 22, 'finnish': 1}",don_quixote
"""I would not let the occasion pass, senora,"" replied Cardenio, ""of  telling you what I think, if what I suspect were the truth, but so far  there has been no opportunity, nor is it of any importance to you to know  it"".",45,{'en': 0.9999991120925784},"{'dutch': 2, 'portuguese': 1, 'norwegian': 2, 'english': 18, 'spanish': 2, 'german': 1}",don_quixote
"""Be it as it may,"" replied Dorothea, ""what happened in my story was that  Don Fernando, taking an image that stood in the chamber, placed it as a  witness of our betrothal, and with the most binding words and extravagant  oaths gave me his promise to become my husband; though before he had made  an end of pledging himself I bade him consider well what he was doing,  and think of the anger his father would feel at seeing him married to a  peasant girl and one of his vassals; I told him not to let my beauty,  such as it was, blind him, for that was not enough to furnish an excuse  for his transgression; and if in the love he bore me he wished to do me  any kindness, it would be to leave my lot to follow its course at the  level my condition required; for marriages so unequal never brought  happiness, nor did they continue long to afford the enjoyment they began  with.",179,{'en': 0.9999962892228431},"{'italian': 2, 'norwegian': 4, 'finnish': 2, 'french': 2, 'portuguese': 5, 'dutch': 5, 'danish': 3, 'hungarian': 3, 'english': 37, 'spanish': 3, 'german': 4}",don_quixote
"""All this that I have now repeated I said to him, and much more which I  cannot recollect; but it had no effect in inducing him to forego his  purpose; he who has no intention of paying does not trouble himself about  difficulties when he is striking the bargain.",52,{'en': 0.9999964988336805},"{'italian': 1, 'norwegian': 1, 'finnish': 1, 'portuguese': 1, 'dutch': 4, 'danish': 1, 'english': 26, 'spanish': 3, 'german': 1}",don_quixote
"At the same time I argued  the matter briefly in my own mind, saying to myself, 'I shall not be the  first who has risen through marriage from a lowly to a lofty station, nor  will Don Fernando be the first whom beauty or, as is more likely, a blind  attachment, has led to mate himself below his rank.",63,{'en': 0.999997020671484},"{'italian': 2, 'spanish': 2, 'french': 1, 'portuguese': 2, 'hungarian': 2, 'english': 24, 'dutch': 2, 'german': 2}",don_quixote
"Then, since I am  introducing no new usage or practice, I may as well avail myself of the  honour that chance offers me, for even though his inclination for me  should not outlast the attainment of his wishes, I shall be, after all,  his wife before God.",51,{'en': 0.9999963423271779},"{'italian': 1, 'norwegian': 3, 'finnish': 1, 'french': 2, 'portuguese': 4, 'dutch': 2, 'danish': 1, 'hungarian': 1, 'english': 17, 'spanish': 2, 'german': 1}",don_quixote
"And if I strive to repel him by scorn, I can see  that, fair means failing, he is in a mood to use force, and I shall be  left dishonoured and without any means of proving my innocence to those  who cannot know how innocently I have come to be in this position; for  what arguments would persuade my parents that this gentleman entered my  chamber without my consent?",74,{'en': 0.9999964236428001},"{'italian': 3, 'norwegian': 1, 'finnish': 1, 'portuguese': 2, 'dutch': 3, 'danish': 2, 'hungarian': 2, 'english': 22, 'spanish': 2, 'german': 1}",don_quixote
"'    ""All these questions and answers passed through my mind in a moment; but  the oaths of Don Fernando, the witnesses he appealed to, the tears he  shed, and lastly the charms of his person and his high-bred grace, which,  accompanied by such signs of genuine love, might well have conquered a  heart even more free and coy than mine--these were the things that more  than all began to influence me and lead me unawares to my ruin.",86,{'en': 0.999997984315531},"{'italian': 3, 'norwegian': 2, 'finnish': 2, 'french': 1, 'portuguese': 2, 'dutch': 3, 'danish': 2, 'hungarian': 1, 'english': 22, 'spanish': 3, 'german': 1}",don_quixote
"I called  my waiting-maid to me, that there might be a witness on earth besides  those in Heaven, and again Don Fernando renewed and repeated his oaths,  invoked as witnesses fresh saints in addition to the former ones, called  down upon himself a thousand curses hereafter should he fail to keep his  promise, shed more tears, redoubled his sighs and pressed me closer in  his arms, from which he had never allowed me to escape; and so I was left  by my maid, and ceased to be one, and he became a traitor and a perjured  man.",105,{'en': 0.999996739838173},"{'spanish': 3, 'portuguese': 3, 'danish': 1, 'dutch': 4, 'german': 4, 'italian': 2, 'norwegian': 3, 'finnish': 3, 'french': 3, 'hungarian': 2, 'english': 26, 'swedish': 1}",don_quixote
"""The day which followed the night of my misfortune did not come so  quickly, I imagine, as Don Fernando wished, for when desire has attained  its object, the greatest pleasure is to fly from the scene of pleasure.",40,{'en': 0.9999980784683591},"{'italian': 1, 'norwegian': 2, 'french': 1, 'portuguese': 2, 'dutch': 2, 'danish': 1, 'english': 15, 'spanish': 1, 'german': 1}",don_quixote
"I  say so because Don Fernando made all haste to leave me, and by the  adroitness of my maid, who was indeed the one who had admitted him,  gained the street before daybreak; but on taking leave of me he told me,  though not with as much earnestness and fervour as when he came, that I  might rest assured of his faith and of the sanctity and sincerity of his  oaths; and to confirm his words he drew a rich ring off his finger and  placed it upon mine.",96,{'en': 0.9999953757109511},"{'italian': 2, 'norwegian': 3, 'finnish': 3, 'french': 3, 'portuguese': 3, 'dutch': 4, 'danish': 1, 'hungarian': 1, 'english': 27, 'spanish': 3, 'german': 2}",don_quixote
"He then took his departure and I was left, I know  not whether sorrowful or happy; all I can say is, I was left agitated and  troubled in mind and almost bewildered by what had taken place, and I had  not the spirit, or else it did not occur to me, to chide my maid for the  treachery she had been guilty of in concealing Don Fernando in my  chamber; for as yet I was unable to make up my mind whether what had  befallen me was for good or evil.",97,{'en': 0.9999974035095822},"{'italian': 2, 'norwegian': 2, 'finnish': 1, 'french': 2, 'portuguese': 3, 'dutch': 6, 'danish': 1, 'english': 25, 'spanish': 1, 'german': 2}",don_quixote
